article_id,comment
710772214,maybe employers saw the socialist devastation of obama coming after he was elected and reacted by cutting people loose is that a posiibility van holland ya sure it is besides how desperate and pathetic yo van holland own it already your guy is the prezzy it's his baby obama is failing before their very eyes and these democretins reach back in time to blame bush
710772214,yo moron idiot boy you bottom feeders have been in office for years now look in the mirror your socialist marxist hope and change we screw you is working fine isn't it you all have a severe case of crainial rectumitis
710772214,no true american democrat supports obama's destruction of america let's not go down in history standing behind the most incompetant man to hold public office do not nominate him to run again take back our party from the socialists
710772214,years in and obama still won't take responsibility that in itself argues against his re election
710772214,excuse the language but van hollen is a socialist pig straight up the guy has never seen a government action tax confiscation rule regulation or statute that he didn't like he is a true believer in the healing power of government action
710772214,what did you expect from van hollen any diversion to keep scrutiny off the obama economic record
710772214,oh yea love it their record sucks so now they yap about bush relatives what's next bitching about doro's kids
710772214,jeebus these dems are soooo petty and classless
710772214,somebody please correct me if i'm wrong but it seems to me that back in the summer of the summer of recovery things were looking up debbie wasserman schultz was on t v talking about the economy and said that it was now 'obama's economy' we own it sorry but you can't be an indian giver and take that back even if you have high cheekbones like lizzy warren the democrats own this thing and it sucks
710772214,well since obama has continued the insane spending and political corruption i guess i agree with van hollen everyone needs to go and we need to start over with term limits and consequences for these washington barfbags
710772214,bwahahahaha you're an idiot dr remember what obama said in a meeting with cantor right after the election he said quote i won well obama won now he's losing and soon he'll be gone deal with it
710772214,actually the recession was caused by policies going back to the carter administration that is how we got to an over inflated housing market the community reinvestment act and civil rights legislation were used by community organizers the black caucus etc to threaten the banks with lawsuits if they did not relax their lending standards it led to sub prime loans sliced and diced bundled paper passed through fannie and freddie government enterprises which acted like banks to give these loans which did not meet standards government guarantees that put the tax payer on the barb and we got too big to fail dodds frank did not fix it but institutionalized it the democrats pretend it was someone else s fault the record shows president bush saw the danger but frank and dodds said it was time to roll the dice they did and we know the result since the democrats do not recognize the problem their policies to address it have led to stagnation and high persistent unemployment
710772214,as an independent i voted for obama but am getting a bit tired of these attacks on bush there comes a time when you own the economy not sure who i'll vote for but if the dems don't get off this bain bs it certainly won't be for obama my wife who voted for obama is so disgusted that she doesn't even want to vote for either party a bad place to be for the country
710772214,the smoking crater owe conomy continues to destroy what's left of the private sector while preezy is busy at six fundraisers today alone hopefully he can squeeze in a quick nine to alleviate the stress of his 'laser like focus' on himself
710772214,when you have neither van hollen
710772214,we have an election next week in wisconsin where walker is running on his record his party held control of the state government pushed through his reforms and they worked we have an election in november in america where obama is running away from his record his party held control of congress for two years pushed through their agenda and look where we are bring on the november tidal wave
710772214,that's right that's what he said back in the summer of ' did bush sneak in and mess things up again don't think so
710772214,yes let's learn from the past which party has the most lawyers in it i believe that's the democratic party do you like lawyers personally i hate lawyers let's show the democrats a repeat of the elections
710772214,it really is telling how liberals in general lash out when presented with opinions and facts that don't fit their worldview their rebuttals when confronted with actual facts are either personal attacks or meaningless cliches it really is telling you must realize that folks that think like that are virtually impossible to deal with it's the equivalent to arguing reason with add six year old frankly you'd have a better chance with the kid
710772214,heh heh heh i like to see the rats scurrying as the ship sinks
710772214,in when we lose the war against altair i expect bush will be the scapegoat
710772214,the dems had control of both houses of clowngress for years and all they could come up with was pending and obamacare and no budget the claim of bush's fault no longer washes and those that invoke that are shown to be buffoons
710772214,very few ever seem to figure this one out well said
710772214,well they did give the clean articulate black kid a chance the black kid failed miserably
710772214,the dog ate my homework school of political discourse won't be long now for the panicked dems to start to bail on the spectacularly incompetent obama
710772214,you and your old lady appear to be two of the idiots who put this country in this situation do us all a favor and stay the frick home in november if you are that stupid
710772214,the economy may have began falling while bush was in office but the congress was controlled by the democrats at the time and congress appropriates money and passes legislation everyone forget chris dodd and barney
710772214,the great oazzhat half plate lip kenyan half white trash dung pile is finished
710772214,ha ha don't get sick james i might be making quite a leap but even if it's a landlside as it should be i'm not betting this cretin will leave under his own steam he's nuts and drunk with power
710772214,blame everyone don't spend time fixing anything just tell each other what they should have been saying years ago landslide coming in november r in
710772214,the really tragic thing is that van hollen is a complete thug he feigns cooperation on problems and mugs for a fawning leftist press and then sticks the shiv in the republicans back just when they think the progressive shill may be sincere
710772214,these liberals are really stuck on stupid obama the incompetent has surrounded himself with advisers and staff that don't seem to have a clue as to how to fix this economy the advisers to a person is a socialist marxist it doesn't work in our country they are doubling and tripling down on failure they fail do the same thing again only to fail again their ideology and lack of practical experience is really telling collectively they could not run a hot dog cart we have to vote him out
710772214,as an economic moderate bush listened to and went along with ideas of the left all too often this was especially true after the dems ran on the theme a new direction for america in and won control of the house and senate as you may recall that is when the economy started heading in the wrong direction obama is merely trying to fundamentally transform our nation into a top down socialist state or plunder america's riches if you believe the islamic association both have the same result loss of freedoms and prosperity for americans
710772214,and here we were told obama was better than bush i guess now they're the same
710772214,what kind of dr are you dr sam
710772214,van hollen needs to remove his head from obama's rectum clean his ears out from all that democrap and listen to the citizens that are paying his salary now the liar in chief is on the tv spewing his crap and guess what i can still see van hollen's shoulders on down but not his head
710772214,what a joke still blaming bush if it wasn't so sad i'd be lmao
710772214,those charts only tell me we should not have dems in control of congress
710772214,take heart semby this is a sign of desperation nothing is more dangerous than a wounded and cornered animal hopefully these clowns will be completely out of power in november just be vigilant and keep everyone you know pumped up and ready to vote
710772214,we could really use your vote for mitt this time cant promise it but i beleive he wont do as much damage as obama especially an obama with no accountability to getting another term those czars are scary in that situation regulation after regulation
710772214,van hollen is from a state that relies on nothing but govt jobss what does he know about employment
710772214,sort of reminds me when my youngest son was caught with his hand in the cookie jar and blamed it on his older brother of course they were and at the time time we put adults back in charge in november
710772214,what a hoot he searched the record for what two minutes i bet he read the obamacare bill from page one to the very end too get off your ass and quit living in the past it doesn't matter what george did you have had three years plus to fix it if you worked for any private enterprise you would have been long gone
710772214,van hollen is brain dead have you ever seen this jackass bloviate on the news nothing but worn out talking points time for the dems to run on their record the verbal diarrhea won't work this time for the merry group of marxists pack your bags
710772214,van hollen kinda embarrassing
710772214,i wonder if people realize that after and a half years to continue to blame bush for the economy or anything else for that matter only serves to admit that obama is too incompetent to do anything three and a half years come on already furthermore for two of those years obama and his democrats had total and absolute power in government they could have done anything they wanted anything the republicans could not stop them if their lives depended on it they could have repealed the bush tax cuts for the so called rich whoever they are they could have closed gitmo they could have ended the wars in iraq and afghanistan they could have done anything but what did they do they have spent the last and a half years blaming bush for their own incompetence
710772214,well bush did visit the white house yesterday so obviously the jobs report is due to his presence there
710772214,doctor of idiocy
710772214,blame gwb it's all they've got nobama no more novebmer
710772214,ok seriously what type of drug s is this guy van hollen on the trouble has always been at least since carter was president that the democrats know things only spend like mad and when that doesn't work play the blame game or throw the racial card i am sick of them democrat free in
710772214,years in and they're still blaming bush i guess it'll be his fault too when obama loses in a landslide in november
710772214,fix the blame don't fix the problem the democratic election slogan for
710772214,bush at least believed in the constitution does obama
710772214,don't blame me blame what a tool
710772214,distraction whatever bush did or didn't do years ago was years ago candidate obama promised policies that would lead to change he has not delivered on his promise bosses fire employees that don't deliver we the bosses of the united states of america to president obama you're fired
710772214,' van hollen is just like about every democrat i know they blame bush and his 'policies' for all the problems even thought they never warned of any of this and can't name any policies besides the tax cuts for the rich bumper sticker pretty sad actually
710772214,i call bull the first chart shows that the bush era tax cuts to be the main cause of our deficit troubles strange that those were passed early in bush's first term yet in jan six years into the bush administration the annual deficit was what is today as for the second chart and third chart we can go back to the jan date and note that the unemployment rate was so if jobs had been lost at that point as your charts suggest why was the unemployment rate just of half of what it is today sorry but your cute little charts are not backed by reality finally why did i pick jan that's the month that democrats took over congress see things were going great up until that point by any standard remember congress writes the laws all the president can do is sign or veto them the only blame bush gets after is for signing instead of vetoing before that r's held congress bush is an r so he led policy obama is a d for the first half of obama's term both houses of congress were controlled by d's giving obama full blame just as bush gets credit for his first six years the blame doesn't belong to bush look to pelosi reid
710772214,what van holland failed to realize is that his party the democrats controlled both houses of congress during the final two years of the bush administration amazingly that is when things started to go south of course dems don't take responsibility for that did van holland also mention that gas prices were half of what they are now when bush was in office time for these people to go
710772214,silly little republicans dear leader has yet to unleash the occupy brownshirts and al sharpton's pavement apes race riots and a war with iran will ensure that dear leader remains in power then all counter revolutionaries and racists who opposed dear leader must be purged from our utopian society
710772214,boehner was right tarp was indeed a crap sandwich and obama's stimulus opposed by every republican and dodd frank opposed by nearly every republican passed anyway with the dems super majorities yet did nothing to lift the economy as i see it the republicans were right in their opposition
710772214,the poor employment numbers couldn't have come at a better time to reinforce the fact that this president does not want a successful economy people won't need him and his government handouts if they can do for themselves between now and october there will be pressure from the left to 'fudge' some more numbers amazing that the numbers for the past several months had to be revised downward to accurately reflect what's truly going on in the economy there are trillion dollars waiting to be invested but no one trusts the dems
710772214,hey van hollen no budget out of congress in three years who are you to say anything to anyone about diddling the pooch kiss my stern tube sport you are just another big mouth that is part of the problem in this country it is bed wetters like you that have gotten us into the mess we are in so just belt up and get back to passing a budget which is your constitutional duty
710772214,van hollen and his colleagues in the demacratic party had controll for most of bush's term they are the ones that let this happen
710772214,well said and love it pounce full panic mode
710772214,the markets crashed and the economy dried up on the anticipation of electing our first socialist president who was running around promising to bankrupt the coal industry impose a value added tax on all energy consumption and double the capital gains taxes out of 'fairness' since then he's spent in deficits every single year over the earlier trend line and also blew the almost in tarp repayments from the banks that was earmarked to reduce the national debt baby blame is like bush's out of control teenage child blaming all of his failures on daddy me though i simply would like a little return better than treading water for the in additional deficits yes almost per family in this country that obama charged up over the last three and a half years for our grandchildren to pay
710772214,not sure who you'll vote for your wife will stat home rather than vote i totally agree with cordite's assessment
710772214,i expect more and more political dirty tricks as the obama democrat desperation grows for the sake of our american future we must hope that the majority of voting americans will see through all the smoke screens in november
710772214,this is going to be a fun five months watching the democrats operating in full panic blaming everyone and accepting no responsibility did i hear david axelrod saying yesterday fool me once shame on you fool me twice shame on me while telling voters to reelect obama
710772214,reality always trumps utopia these people are absolutely clueless
710772214,the true trademarks of an adolescent are the inability to tell the difference between responsibility and accountability and a tiresome knee jerk pointing the finger of blame at others for his own shortcomings obama is and has always been an oh so cool eddie haskell wannabe in basketball shorts he's surrounds himself with a pack of protective drooling sycophants who hang on his every word and keep telling him he's pretty apathetically enabled peter pan obama's never had to grow up and address his failings like an adult like a man underneath all the tough talk and all the disjointed bluster he's the punchline to a not so funny joke and sadly way down deep he knows it november can't come soon enough
710772214,do o'bama and his crew not realize how foolish and impotent it makes them look to blame everything bad on george w bush if o'bama can't accept at least some of the responsibility after years then why would anyone want to re elect him really why
710772214,so which party controlled the house and senate in van hollen has a very slective memory
710772214,center for american progress obumbler supporter figuers never lie but liers always figure
710772214,let's work to make sure that romney wins states in november and let obama have those other
710772214,why would you want the new tea party repubs to go they are the only ones standing up for fiscal responsibility they are the ones who pimaried the rinos let's just get rid of all the big spenders dems and repubs
710772214,the big jobs losses started after obama was elected the writing was already on the wall lets hope this demorat hack gets the boot
710772214,it's palpable democrats all of a sudden can see everything crashing down and they will commence their slash and burn campaign and smear anyone in their way think of a baby having his bottle taken i dont think the electorate is going to buy it this year
710772214,this epic fail brought to you by delusional democrats r us rather amusing in a pathetic sort of way
710772214,chrissy van hollen is an bama throne sniffer and bathwater drinker he was part of the problem when his party controlled the purse strings during the previous administration partnering with the liberal media playing the blame game and using the race card are all these charlatan libbies have left hurt these folks but will be devastating for them
710772214,democrats the party of know nothing lying clowns
710772214,the economy began to sink the moment the democrats took control of congress bush was a lame duck at the time his power and influence on the decline jobs and wealth increase when there are good prospects on the horizon but how could an anti business anti liberty marxist lunatic with an empty resume and a hidden past inspire any confidence in people two years before obama became president the writing was on the wall america was going to be in deep doo doo and the best thing to do would be to hunker down save your money and hope that the storm doesn't rob you of everything the blame for this financial crisis is all on obama's shoulders it was his plan from the beginning
710772214,or even better that darn george washington for starting this whole mess
710772214,a sitting president has to run on his record that is what the people are going to judge him on losing track of that is nothing but panic
710772214,grow up and man up for heavens sake your year gravy train ride at taxpayer expense is over you have bankrupted this nation and now must face the reckoning
710772214,ok kiddos let's review the current downturn is due to the burst of the housing bubble the housing bubble was constructed over decades by congressional dems trying to expand home ownership by down trodden minorities regardless of intentions those mortgages for folks who couldn't afford payments was a bad idea it is not amusing to hear the dems who caused the bubble blaming gwbush and everyone other than themselves mainly led by barney frank and chris dodd peternacl
710772214,d'ohbama needs to man up and own this economy his constant whining is becoming truly annoying the buck stops at your desk barry
710772214,what is there to criticize bush about the community reinvestment act was passed by andrew cuomo as hud director under clinton the housing bubble was driven by the democrats when the gop wanted stronger regulations to suppress it barney frank saw nothing wrong with fannie and freddie obama and chris dodd were two of the highest compensated senators that benefited from lobbying for the housing bubble the democrats had a supermajority and total control of congress from to four years two years before the economic collapse not to mention that none of the gop supported the failed stimulus three years without a budget passed two under a supermajority this is mostly if not all the democrats fault and yet zero accountability from the left for their epic record of failure
710772214,maybe just maybe obama and the senate blocking and ignoring the bills passed by the house aimed at improving the private sector economy has not worked out so well i am just saying
710772214,not only did republicans oppose the stimulus package the first vote had zero republican votes in favor dnc is in a full blown panic mode short of running hillary in obama's place this election is over
710772214,chris van hollen is a dnc lap dog who hails from the land of we haven't seen a tax we don't like also known as maryland he is an idiot
710772214,hey van holland we were critisizing the right guy back the abarny frank and his fannie freddie fiasco's demanding no red lining and sub prime lending
710772214,people voted for hope and change the got change the situation on the other hand is looking less hopeful every day even with the fed gov playing games with a lot of the real numbers business people are bluntly saying the wh is anti business when you hire a new coach and give him years to get the team in shape and almost four years latter things aren't any better nothing you can say about the previous coach is going to matter george bush isn't running for president romney is running for president and he says his priority is the economy and he does have a track record that suggests he know how to get the economy going
710772214,will obama ever man up and take responsibility for making bad decisions and worrying more about taking care of his donors than the american people this is going to be the most important election in our lifetimes anybody but obama
710772214,make masturbating a full time job with benefits
710772214,and as it turns out the worst economic recession since the great depression that obama keeps talking about officially ending in june of before stimulus was fully implemented circular firing squad coming right up now us non democrats need to continually remind the american people what happens when democrats are given any amount of responsibility or power if we succeed at that america will always be prosperous and the american people will always remain free
710772214,say van hollen start walking east and don't stop
710772214,dr sam as a voting republican i can assure you we wanted nothing more than for our representatives to fight against the socialistic tendencies of this president by whatever means necessary
710772214,let's face it nobody will invest in america again until obama's gone
710772214,lol like democrats are the vanguard of fiscal sanity and restraint lawlz nice try van hollen so let's put that in the petri dish and see what happened when you had both houses of congress and the presidency well lookie here you spent like druken sailors with your hair on fire in a barn of gasoline not only a liar but an idiot as well the public is on to you guys we see the final death throes of economies across the pond that follow socialist ideology it has historically failed and will fail here if allowed to continue but not before it bankrupts us laying us wide open for the vultures of the world not on our watch buddy
710772214,ike the dems were in control of congress after the mid terms the republicans only gained control of the house after the election
710772214,absolutely correct
710772214,the only buck that stops at barry's desk are the ones from the chooma gang
710772214,wtf are these democrats smoking that legal incense stuff
710772214,this is why democrats support obamacare they need a lot of psychatric care
710772214,someone should tell rep van hollen that highest non farm payroll in us history was in then of course the democratic party assumed the majority in the us house and senate the rest is history
710772214,if you just read and follow what van hollen says you have to conclude that he is a delusional idiot and unfortunately the entire state of md is that way too
710772214,you mean barney fwank
710772214,i guess that the panic set in as soon as obama got elected i expect the hiring to start back up again in november after obama gets defeated
710772214,ok i will succumb it is bush's fault and the fault of the gop but wait there's more the democrats have had years to correct it and have been unsuccessful how's that hope and change working for you now time to collect unemployment and get out of the way
710772214,how long before it's obama's fault look at the bright side at least they're done blaming lincoln
710772214,what you should really compare is who held congress since they pass the tax laws and budgets what you will find is democrats were in charge of both houses from and the bush tax cuts ended in they are now the obama tax cuts dec the democrat senate vote in favor of passing senate amendment dec the democrats house of representatives approved dec president obama signed the bill
710772214,the wheels are coming off can't wait til november
710772214,tarp granted treasury unprecedented power with no congressional oversight dodd frank bestowed sole authority to tax audit fine and subpoena banking institutions to the fed reserve board any republican who voted against these atrocities should be praised
710772214,i thought there are term limits for the office of the president of the united states how in the world has george w bush been able to win a rd term o i see zero is still blaming w
710772214,the dems are responible for this disaster or depression
710772214,i do not think the voters are going to blame bush
710772214,obama blame someone else no he would never he prefers to vote present
710772214,in fact manufacturing jobs have been leaving the country starting way back in after the metal workers strike when american companies wised up to the fact that they could be held hostage to unionized suppliers in the u s so they spread their eggs out in other baskets to ensure uninterrupted supply and therefore survivability when you hold industries hostage don't be surprised when they give someone else your jobs
710772214,you present a steaming pile of liberal crap and expect anyone to buy it center for american progress you must be insane or my guess is stupid rent a conservative brain for a day or find something constructive to do
710772214,big government unresponsive to common sense solutions and all are suffering as the result common sense is all too uncommon voltaire
710772214,they soon will start using ballistics for their attacks
710772214,the first tarp vote had zero republican votes also but nancy pelosi and the media threatened the repubs would be responsible for the second great depression if they did not change their vote bush caved to pelosi and mod repubs cave to the media
710772214,von hollen you are another weiner floating down the river like a flea yelling raise the draw bridge von hollen look at the reid obama pelosi hoyer von hollen energy bill passed in that has finished destroying the economy that was left after dodd frank schumer obama raines rahm emmanuel had destroyed the housing banking freddie fannie fiasco and we are still pumping money into their whoard nov can not come one day to soon when a new day begins in america god bless america as we trek back to america the great we once knew
710772214,blame everyone but the man in charge who brought the economy back from the brink supposedly hey clueless you ever think jobs were getting dumped in late because the writing was on the wall that the socialist idiot was going to win
710772214,of course the liberals took congress in and the economy tanked in but the don't want to talk about that
710772214,apparently they never heard of the community reinvestment act which caused this whole economic debacle a democrat barney frank pet project
710772214,obama's economic policies were likely hatched over a bottle of vodka with teddy kennedy vladimir putin brack obama bill clinton and nancy pelosi each sucking up black sea caviar one policy was discussed how to bring the united states to its knees as payback for the fall of the russian block nations multiple tools used some being fannie mae and freddi mac
710772214,they had congress since don't forget
710772214,get a life van hollen and take a long look at who's been president for years you want the credit you take the blame
710772214,take a hke goinfantry you a doppa von hollen you are another weiner floating down the river like a flea yelling raise the draw bridge von hollen look at the reid obama pelosi hoyer von hollen energy bill passed in that has finished destroying the economy that was left after dodd frank schumer obama raines rahm emmanuel had destroyed the housing banking freddie fannie fiasco and we are still pumping money into their whoard nov can not come one day to soon when a new day begins in america god bless america as we trek back to america the great we once knew
710772214,it's not obama's fault for as long as the big media folks allow him to blame bush media has invested a lot into this guy so they do not want to loose face they still weild a lot of power so they will not give in easily
710772214,from your lips to god's ear you know i have lost two primary care physicians to the affordable heathcare act one went to work in a clinic for army families a hour per day commute for her but a steady check wwith no malpractice and no gov headaches and the other older physician through in the towel emr has made all of my aged mother in law's medical records so difficult to obtain that i actually ask for paper copies to take from one doc to the next at their request because they can't pull them out of the cloud reliably to be clear these are substantial practices associated with the best names in nc what a cluster and only getting worse and more expensive
710772214,dems have had control since almost years after the famous pelosi speech we will drain the swamp
710772214,don't you remember tom hanks said in his adoration film about obama that obama doesn't blame anybody but takes charge opps more liberal lies
710772214,win the future with that fool what the fandango
710772214,more democrat desperation this time from chris wassweman van hollen yawn zzzzzzzzzzzzzzzzzzz
710772214,government employees produce nothing but are paid to spend tax dollars earned by those who work for a living obama's huge stimulus should have been dollars sent back to tax payers who best can stimulate the economy it was a big mistake the way it was done anybody want to argue
710772214,can any dumbocrat go one day without using the name bush how about manning up and taking responsibility for your regime's failures my god how long are you going to blame bush it's been and gd years
710772214,the buck stops here harry truman i didn't do it bart simpson and obama
710772214,blame it on bush again and again and again and again and again and again i don't think bush spent trillions in taxpayer dollors for a stimulus that was nothing but an enormous pork barrel aimed at his friends and donors it seems to me that bush's tarp was in the form of loans that have been largely paid back that is something o tries to take credit for by the way o's stimulus was an enormous treasury raid in behalf of his very wealthy friends remember that o has lots of money and lots of very wealthy friends when you are pointing the finger at the other guy
710772214,mr obama probably wont get re elected lol at those who think electing willard will help willard can't make europe get it's act together or do anything about the slow down in growth in china the dems in congress can obstruct willard the same way the republicans did to mr obama turn around is fair play
710772214,obama is in a no way situation admit that he made some mistakes with creating jobs may buy him some sympathy votes but his mistakes are so epic and inexcuseable it will kill his hopes for reelection that is why they continue to blame bush for everything i just hope joe america is smart enough to see through this don't people remember the election of they tossed the republicans out and took over the last two years of the bush admin were actually the first two of obama's in reality am i saying that bush was perfect no but i think people are really missing him about now
710772214,how about the unconstitutional and illegal power grab of the auto industry in behalf of the unions
710772214,this is actually quite funny that some knuckleheaded congressman can make such a proclamation is symbolic of a kind of surrealistic denial you see in kafka's metamorphosis i mean you have to laugh
710772214,nothing will change for the better as long as oblome is in office down with obozo
710772214,certainly nothing to brag about at any rate complete failure
710772214,control of the house is not control of congress can't blame the republicans for too much of this mess as even today 's of the ruling class are democrats how many jobs bills have been sent to the senate and stonewalled by reid
710772214,so last month when unemployment went down it was still bush's fault i fail to see the logic
710772214,typical demorats always some elses fault now that they're in charge and this have gotten worse it's bush's fault do they not remember it was bush who tried to prevent the fannie mae and freddie mac train wreck only to have the demorat lead finance committee tell everyone that everything was fine the the bubble bursts because of their policies which started the snowball going down hill no of course they don't bring that up bottom line it was the demorats who ruined our economy bush's unemployment rate was never higher than idiot liars on the left when we the people vote in november we'll have the senate back and more seats in the house and romney as president this four year nightmare will soon be over the adults will be back in power
710772214,obama has had years and months to affect the economy positively he has not homeowners continue to lose their equity either in foreclosure or degraded property values people continue to lose their jobs due to business closure or downsizing and the unemployed continue to be under counted due to ssdi early s s claims and non participation in applying for work by those previously collecting unemployment taking a substantial portion of the unemployed off the bls rolls the actual unemployment is in the order of obama is an unmitigated disaster
710772214,except you conveniently miss the point that the crash caused by the housing bubble was directly related to the government democrat policy forcing banks to give bad loans to people that couldn't afford them in the interest of fairness we shouldn't discriminate on color but when you loan money you need to discriminate on ability to pay or you go out of business the family you loaned the money to loses their house and the economy suffers and more people lose their jobs it's a loser every time in fact the bush administration wanted to audit fannie and freddie and reign in these loans but were rebuffed by wait for it democrats what the banks did in repackaging these loans into different financial objects was an attempt to mitigate their risk you know the risk you were forced to take by the federal goverment to provide bad loans that was a symptom not the problem the problem is you need to tell people the truth when they don't need to be home owners until they get their financial house in order otherwise you do them and all of us great harm
710772214,we all know that they government fiddled with the numbers by taking out those who are no longer on unemployment or are employed part time or have given up out of the figures look at today's report one can prove anything they desire with graphs and numbers the true numbers tell a different story
710772214,how strangely selective your choice of data how about we look at the change from the height of private sector employment million in june to the time obama was inaugurated we'll call it jan though since it was the th realistically feb would be more accurate million a loss of million private sector jobs in the last years of the bush presidency as of dec as you point out there were million private sector jobs an increase admittedly meager of million jobs and those jobs have continued to increase albeit all too slowly now you can argue about why jobs haven't grown faster under obama but at least they have as opposed to the wholesale job destruction committed by bush so as far as drinking kool aid goes you might want to put down the pitcher and back away
710772214,truly sad that the leader of the free world would continue to admit that he does not have the skill or intelligence to change what his predecessor did has there ever been any president who refused to take ownership for the state of the union after years
710772214,how about taft i blame him or maybe coolidge it was one of those bastards i'm sure of it
710772214,well they did force government motors and obamacare on us
710772214,van hollen take a tip from jim webb keep your head down and see if there is anything useful for your political career in the obamian rubble post bad career move to bail o's canoe
710772214,why don't they show the graph throughout the years of the busch presedency you only show the graph of the last year of bush's eight years in office it's interesting that when the dems took back both the senate and the house is when things begin turn south
710772214,obozo used the stimulus for his own benefit to pay off his donors and unions it had nothing to do with the american people and there needs he is a complete liberal commie joke
710772214,racist much
710772214,if the democrats can not correct the economic problem after three years and all they have to offer is to blame bush why would anyone in their right mind vote for obama again in seven years will he still be blaming bush it is time to give someone else a chance and that man is mitt romney ps to democrat leader chris van hollen why dont you call barbara bush i am sure she would have a few choice words for you personally i think you make a very strong case to dump obama he failed even with having the entire congress for the first two years of his administration
710772214,both parties are the same just the two wings of the same dragon terrorizing the u s republicans support crony capitalism by pushing to give large businesses huge tax cuts or evade taxes altogether and call it the 'trickle down' effect while those huge companies outsource jobs and then donate money to the party of the month democrats support them via 'stimulus packages' like solyndra and then the companies donate large sums of that money back to the politicians on both sides of the isle it amounts to our tax money being stolen and given away only so that a lot of it is returned to the thieves at the end of the day and all the way they trample our rights and freedoms the patiot act under a rep admin and the dhs and tsa going bonkers under a dem admin nobody ever opposes the war on drugs which manifests a violent black market that the feds waste so much of our money failing to stop yeat after year all that matters is that we get the dangerous high people out of their basements and into prison and then spend even more money taking care of them there it's just such a circus libertarian or gtfo ron paul will still be on the ballot just so ya'll know
710772214,if you want to see the jobs picture and the stock market really go into the tank watch what will happen if the senate with harry reid actually even proposed the budget they really want
710772214,van hollen is one slimy little weasel why don't you blame it on george washington he started it all remember when the biggest job loss occurred when bush was in office nov dec jan the three months following the election of obama it was business starting its contraction triggered by the obama election had mccain won those losses would not have happened the beauty of that claim is it makes the most sense and you lefties can't prove it's wrong the biggest legacy of the obama administration is that democrats are poison to a strong economy the people will not forget this remember that the economy started having trouble when the democrats took over congress after the midterm elections when peloci and reid took over and started the great reckless spending binge
710772214,in the private sector if my boss came to me and said how come sales are down for the entire time you have been working here and i said 'it's the guy's fault who worked here before me don't you think i would be showed the door just a thought
710772214,gdp gross domestic product
710772214,they would blame moses if they could
710772214,half of the dems will become independents and the other half will split their time between kooky hoaxes global warming war on women non i d voters gluten free suppositories and looking for a police car to defecate on good bye numbskulls we won't miss you
710772214,not if they lose the senate and more of the house let us wait and see shall we ps i hit the like button by accident
710772214,it's meltdown time for dems yesterday it was axlerod quoting jack nicholson that you the boston protesters can't handle the truth when he was heckled clinton's in wisconsin to campaign for tom barrett and endorses romney the state controlled media is perplexed that even the cooked unemployment figures the regime floats out are awful prominent black dems praise romney while distancing themselves from obummer artur davis quits the democrat party while crticizing dear leader pelosi even claims to know the constitution the whole democrat plantation seems on the verge of mutiny and obummer turns his lackeys loose to do his dirty work like this idiot van hollen on a bush blaming tirade while he goes to fundraisers the world financial market implosion is being accelerated by the the failures of the regime to turn the economy around the regime declared the recession was over in june finally catching up with them and all they can do is continue to blame bush it's more than months until jan assuming this clown and his fellow travelers are booted out in november will there be enough left of this country to try to save a lot of damage can still be done by a spiteful and vindictive sore loser manchild and his underlings by then
710772214,funny job layoffs began right after barry sotero was elected hey van hollen this economy wears a dog caller with a tag that reads if lost contact president obama white house full ownership stop blaming bush you are embarassing yourself
710772214,if someone is doing something stupid like stealing all your money taxpayer money then you should actively oppose it when you take tax payer money to bail out firms and prop up other ones then it too should be opposed we don't need compromise with programs and policies that don't work we need to stand firm on real tax reform social services reform and spending cuts not theoretical cuts or cuts in future increases in more spending but actual adult in the room cuts step back and let the adults do the heavy lifting
710772214,hmmm bush's policies the only thing that bush did wrong was sign all the bills that were passed by the democrap house and senate
710772214,how about the dems pledge to have an 'owner ship society' everybody who wants a house should have one they did and they couldn't afford them when fm and fanny may were prevented from being investigated by bush people by barney franks the selling of shares of these rotton dem mortgages continued by wall street who didn't bother to check the financial worthiness of them and sold them around the world that's your basis for where we are now this happened for years under several presidents of both parties who do you want to blame how quickly politicians forget the genesis of their folly and want to blames others when the 'others' is them
